id,vesselName,vhash,companyName,chash,platformName,phash,voyageCount,multi,sortid
1,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,SCOLTY,-1854442638,3,0,38
2,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET C,-949074900,3,1,20
3,VESTLAND CETUS,-1663906517,SHELL,78865936,SCOTER (oil),-1442538815,3,1,1
4,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,BUCHAN,1970090533,3,0,41
5,VESTLAND CETUS,-1663906517,NEXEN,74177002,BUZZARD,965041792,3,1,47
6,VESTLAND CETUS,-1663906517,NEXEN,74177002,GOLDEN EAGLE,1429227533,3,1,46
7,SKANDI RONA,-1354178746,REPSOL,-1881188397,MONTROSE,463927351,1,0,13
8,SKANDI RONA,-1354178746,BP,2126,MARNOCK-SKUA (cond),-1044193739,6,0,6
9,SKANDI RONA,-1354178746,BP,2126,MONAN,73541657,6,0,64
10,SKANDI RONA,-1354178746,SHELL,78865936,GANNET E,-949074898,6,1,21
11,SKANDI RONA,-1354178746,SHELL,78865936,GANNET G,-949074896,6,1,17
12,SKANDI RONA,-1354178746,SHELL,78865936,GANNET A,-949074902,6,1,18
13,SKANDI RONA,-1354178746,TOTAL,80012068,ELGIN,66057637,6,1,67
14,SKANDI CAPTAIN,-537194322,ENQUEST,-876275271,GROUSE,2110836259,5,0,34
15,SKANDI CAPTAIN,-537194322,ENQUEST,-876275271,CRATHES,1743397588,5,0,37
16,SKANDI CAPTAIN,-537194322,BP,2126,MARNOCK-SKUA (cond),-1044193739,5,1,6
17,SKANDI CAPTAIN,-537194322,SHELL,78865936,SCOTER (oil),-1442538815,5,1,1
18,SKANDI CAPTAIN,-537194322,SHELL,78865936,MERGANSER,115750726,5,1,2
19,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,KITTIWAKE,-28175409,8,0,35
20,VESTLAND CETUS,-1663906517,NEXEN,74177002,GOLDEN EAGLE,1429227533,8,1,46
21,VESTLAND CETUS,-1663906517,BP,2126,MARNOCK-SKUA (oil),-1834447383,8,1,5
22,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET E,-949074898,8,1,21
23,VESTLAND CETUS,-1663906517,SHELL,78865936,HERON,68630420,8,1,3
24,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET C,-949074900,8,1,20
25,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET G,-949074896,8,1,17
26,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET A,-949074902,8,1,18
27,SKANDI RONA,-1354178746,REPSOL,-1881188397,BUCHAN,1970090533,6,0,41
28,SKANDI RONA,-1354178746,REPSOL,-1881188397,WOOD,2670253,6,0,12
29,SKANDI RONA,-1354178746,REPSOL,-1881188397,ARBROATH,-952916089,6,0,11
30,SKANDI RONA,-1354178746,REPSOL,-1881188397,GODWIN,2107739616,6,0,14
31,SKANDI RONA,-1354178746,NEXEN,74177002,BUZZARD,965041792,6,1,47
32,SKANDI RONA,-1354178746,BP,2126,MIRREN,-2020581755,6,1,65
33,SKANDI RONA,-1354178746,REPSOL,-1881188397,WOOD,2670253,1,0,12
34,BOURBON MONSOON,-376771394,REPSOL,-1881188397,BRECHIN,859081663,5,0,7
35,BOURBON MONSOON,-376771394,REPSOL,-1881188397,CARNOUSTIE,-2071798339,5,0,10
36,BOURBON MONSOON,-376771394,REPSOL,-1881188397,ARKWRIGHT,68113087,5,0,8
37,BOURBON MONSOON,-376771394,BP,2126,MONAN,73541657,5,1,64
38,BOURBON MONSOON,-376771394,TOTAL,80012068,ELGIN,66057637,5,1,67
39,BOURBON MONSOON,-376771394,TOTAL,80012068,ELGIN,66057637,1,0,67
40,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,GROUSE,2110836259,6,0,34
41,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,CRATHES,1743397588,6,0,37
42,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,BUCHAN,1970090533,6,1,41
43,VESTLAND CETUS,-1663906517,NEXEN,74177002,BUZZARD,965041792,6,1,47
44,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET E,-949074898,6,1,21
45,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET A,-949074902,6,1,18
46,BOURBON MONSOON,-376771394,ENQUEST,-876275271,KITTIWAKE,-28175409,1,0,35
47,BOURBON MONSOON,-376771394,ENQUEST,-876275271,KITTIWAKE,-28175409,6,0,35
48,BOURBON MONSOON,-376771394,REPSOL,-1881188397,ARKWRIGHT,68113087,6,1,8
49,BOURBON MONSOON,-376771394,BP,2126,MARNOCK-SKUA (cond),-1044193739,6,1,6
50,BOURBON MONSOON,-376771394,BP,2126,MARNOCK-SKUA (oil),-1834447383,6,1,5
51,BOURBON MONSOON,-376771394,SHELL,78865936,GANNET G,-949074896,6,1,17
52,BOURBON MONSOON,-376771394,TOTAL,80012068,ELGIN,66057637,6,1,67
53,SKANDI RONA,-1354178746,REPSOL,-1881188397,WOOD,2670253,2,0,12
54,SKANDI RONA,-1354178746,SHELL,78865936,GANNET C,-949074900,2,1,20
55,SKANDI RONA,-1354178746,REPSOL,-1881188397,BRECHIN,859081663,7,0,7
56,SKANDI RONA,-1354178746,REPSOL,-1881188397,ARBROATH,-952916089,7,0,11
57,SKANDI RONA,-1354178746,REPSOL,-1881188397,CARNOUSTIE,-2071798339,7,0,10
58,SKANDI RONA,-1354178746,REPSOL,-1881188397,GODWIN,2107739616,7,0,14
59,SKANDI RONA,-1354178746,NEXEN,74177002,GOLDEN EAGLE,1429227533,7,1,46
60,SKANDI RONA,-1354178746,BP,2126,MONAN,73541657,7,1,64
61,SKANDI RONA,-1354178746,SHELL,78865936,GANNET C,-949074900,7,1,20
62,VESTLAND CETUS,-1663906517,BP,2126,MIRREN,-2020581755,3,0,65
63,VESTLAND CETUS,-1663906517,SHELL,78865936,SCOTER (oil),-1442538815,3,1,1
64,VESTLAND CETUS,-1663906517,SHELL,78865936,MERGANSER,115750726,3,1,2
65,SKANDI RONA,-1354178746,BP,2126,MIRREN,-2020581755,4,0,65
66,SKANDI RONA,-1354178746,BP,2126,MARNOCK-SKUA (cond),-1044193739,4,0,6
67,SKANDI RONA,-1354178746,SHELL,78865936,HERON,68630420,4,1,3
68,SKANDI RONA,-1354178746,REPSOL,-1881188397,ARBROATH,-952916089,4,1,11
69,BOURBON MONSOON,-376771394,BP,2126,MONAN,73541657,4,0,64
70,BOURBON MONSOON,-376771394,SHELL,78865936,GANNET G,-949074896,4,1,17
71,BOURBON MONSOON,-376771394,TOTAL,80012068,ELGIN,66057637,4,1,67
72,BOURBON MONSOON,-376771394,REPSOL,-1881188397,BRECHIN,859081663,4,1,7
73,SKANDI RONA,-1354178746,BP,2126,MARNOCK-SKUA (oil),-1834447383,2,0,5
74,SKANDI RONA,-1354178746,BP,2126,MIRREN,-2020581755,2,0,65
75,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET E,-949074898,7,0,21
76,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET A,-949074902,7,0,18
77,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,GROUSE,2110836259,7,1,34
78,VESTLAND CETUS,-1663906517,ENQUEST,-876275271,CRATHES,1743397588,7,1,37
79,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,BUCHAN,1970090533,7,1,41
80,VESTLAND CETUS,-1663906517,NEXEN,74177002,BUZZARD,965041792,7,1,47
81,VESTLAND CETUS,-1663906517,NEXEN,74177002,GOLDEN EAGLE,1429227533,7,1,46
82,BOURBON MONSOON,-376771394,SHELL,78865936,GANNET C,-949074900,4,0,20
83,BOURBON MONSOON,-376771394,ENQUEST,-876275271,KITTIWAKE,-28175409,4,1,35
84,BOURBON MONSOON,-376771394,REPSOL,-1881188397,BRECHIN,859081663,4,1,7
85,BOURBON MONSOON,-376771394,REPSOL,-1881188397,ARKWRIGHT,68113087,4,1,8
86,VESTLAND CETUS,-1663906517,SHELL,78865936,SCOTER (oil),-1442538815,4,0,1
87,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,WOOD,2670253,4,1,12
88,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,GODWIN,2107739616,4,1,14
89,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,MONTROSE,463927351,4,1,13
90,SKANDI RONA,-1354178746,ENQUEST,-876275271,GROUSE,2110836259,10,0,34
91,SKANDI RONA,-1354178746,ENQUEST,-876275271,CRATHES,1743397588,10,0,37
92,SKANDI RONA,-1354178746,ENQUEST,-876275271,KITTIWAKE,-28175409,10,0,35
93,SKANDI RONA,-1354178746,REPSOL,-1881188397,WOOD,2670253,10,1,12
94,SKANDI RONA,-1354178746,REPSOL,-1881188397,BRECHIN,859081663,10,1,7
95,SKANDI RONA,-1354178746,REPSOL,-1881188397,ARBROATH,-952916089,10,1,11
96,SKANDI RONA,-1354178746,REPSOL,-1881188397,ARKWRIGHT,68113087,10,1,8
97,SKANDI RONA,-1354178746,SHELL,78865936,HERON,68630420,10,1,3
98,SKANDI RONA,-1354178746,SHELL,78865936,GANNET C,-949074900,10,1,20
99,SKANDI RONA,-1354178746,SHELL,78865936,GANNET G,-949074896,10,1,17
100,SKANDI RONA,-1354178746,ENQUEST,-876275271,KITTIWAKE,-28175409,1,0,35
101,BOURBON MONSOON,-376771394,REPSOL,-1881188397,BUCHAN,1970090533,6,0,41
102,BOURBON MONSOON,-376771394,REPSOL,-1881188397,CARNOUSTIE,-2071798339,6,0,10
103,BOURBON MONSOON,-376771394,NEXEN,74177002,BUZZARD,965041792,6,1,47
104,BOURBON MONSOON,-376771394,NEXEN,74177002,GOLDEN EAGLE,1429227533,6,1,46
105,BOURBON MONSOON,-376771394,BP,2126,MIRREN,-2020581755,6,1,65
106,BOURBON MONSOON,-376771394,BP,2126,MARNOCK-SKUA (cond),-1044193739,6,1,6
107,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,GODWIN,2107739616,4,0,14
108,VESTLAND CETUS,-1663906517,BP,2126,MONAN,73541657,4,1,64
109,VESTLAND CETUS,-1663906517,SHELL,78865936,MERGANSER,115750726,4,1,2
110,VESTLAND CETUS,-1663906517,TOTAL,80012068,ELGIN,66057637,4,1,67
111,BOURBON MONSOON,-376771394,BP,2126,MIRREN,-2020581755,3,0,65
112,BOURBON MONSOON,-376771394,BP,2126,MARNOCK-SKUA (oil),-1834447383,3,0,5
113,BOURBON MONSOON,-376771394,SHELL,78865936,SCOTER (oil),-1442538815,3,1,1
114,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET E,-949074898,3,0,21
115,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET A,-949074902,3,0,18
116,VESTLAND CETUS,-1663906517,TOTAL,80012068,ELGIN,66057637,3,1,67
117,BOURBON MONSOON,-376771394,NEXEN,74177002,GOLDEN EAGLE,1429227533,4,0,46
118,BOURBON MONSOON,-376771394,SHELL,78865936,GANNET E,-949074898,4,1,21
119,BOURBON MONSOON,-376771394,REPSOL,-1881188397,BRECHIN,859081663,4,1,7
120,BOURBON MONSOON,-376771394,REPSOL,-1881188397,ARBROATH,-952916089,4,1,11
121,SKANDI BUCHAN,-443528389,NEXEN,74177002,ETTRICK,-701815836,5,0,45
122,SKANDI BUCHAN,-443528389,BP,2126,MADOES,-2028389875,5,1,66
123,SKANDI BUCHAN,-443528389,ENQUEST,-876275271,KITTIWAKE,-28175409,5,1,35
124,SKANDI BUCHAN,-443528389,REPSOL,-1881188397,BUCHAN,1970090533,5,1,41
125,SKANDI BUCHAN,-443528389,REPSOL,-1881188397,TWEEDSMUIR SOUTH,-1980599984,5,1,42
126,SKANDI CAPTAIN,-537194322,BP,2126,MIRREN,-2020581755,5,0,65
127,SKANDI CAPTAIN,-537194322,SHELL,78865936,MERGANSER,115750726,5,1,2
128,SKANDI CAPTAIN,-537194322,REPSOL,-1881188397,TWEEDSMUIR,1171872259,5,1,43
129,SKANDI CAPTAIN,-537194322,REPSOL,-1881188397,HANNAY,2123728497,5,1,44
130,SKANDI CAPTAIN,-537194322,REPSOL,-1881188397,GODWIN,2107739616,5,1,14
131,SKANDI BARRA,954942860,BP,2126,MARNOCK-SKUA (cond),-1044193739,3,0,6
132,SKANDI BARRA,954942860,SHELL,78865936,HERON,68630420,3,1,3
133,SKANDI BARRA,954942860,TOTAL,80012068,ELGIN,66057637,3,1,67
134,SKANDI RONA,-1354178746,BP,2126,MONAN,73541657,4,0,64
135,SKANDI RONA,-1354178746,SHELL,78865936,SCOTER (oil),-1442538815,4,1,1
136,SKANDI RONA,-1354178746,SHELL,78865936,GANNET G,-949074896,4,1,17
137,SKANDI RONA,-1354178746,ENQUEST,-876275271,CRATHES,1743397588,4,1,37
138,VESTLAND MIRA,-1715940720,SHELL,78865936,GANNET C,-949074900,1,0,20
139,VESTLAND MIRA,-1715940720,SHELL,78865936,GANNET C,-949074900,4,0,20
140,VESTLAND MIRA,-1715940720,SHELL,78865936,GANNET D,-949074899,4,0,16
141,VESTLAND MIRA,-1715940720,REPSOL,-1881188397,SHAW,2543947,4,1,9
142,VESTLAND MIRA,-1715940720,REPSOL,-1881188397,CARNOUSTIE,-2071798339,4,1,10
143,SKANDI RONA,-1354178746,SHELL,78865936,SCOTER (oil),-1442538815,1,0,1
144,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET A,-949074902,2,0,18
145,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,ARKWRIGHT,68113087,2,1,8
146,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET A,-949074902,1,0,18
147,SKANDI BUCHAN,-443528389,ENQUEST,-876275271,KITTIWAKE,-28175409,1,0,35
148,BOURBON MONSOON,-376771394,REPSOL,-1881188397,BRECHIN,859081663,1,0,7
149,SKANDI CAPTAIN,-537194322,REPSOL,-1881188397,GODWIN,2107739616,1,0,14
150,SKANDI BARRA,954942860,NEXEN,74177002,BUZZARD,965041792,1,0,47
151,SKANDI RONA,-1354178746,SHELL,78865936,GANNET A,-949074902,5,0,18
152,SKANDI RONA,-1354178746,ENQUEST,-876275271,CRATHES,1743397588,5,1,37
153,SKANDI RONA,-1354178746,REPSOL,-1881188397,ARBROATH,-952916089,5,1,11
154,SKANDI RONA,-1354178746,REPSOL,-1881188397,TWEEDSMUIR SOUTH,-1980599984,5,1,42
155,SKANDI RONA,-1354178746,NEXEN,74177002,ETTRICK,-701815836,5,1,45
156,VESTLAND MIRA,-1715940720,TOTAL,80012068,ELGIN,66057637,3,0,67
157,VESTLAND MIRA,-1715940720,REPSOL,-1881188397,ARKWRIGHT,68113087,3,1,8
158,VESTLAND MIRA,-1715940720,REPSOL,-1881188397,GODWIN,2107739616,3,1,14
159,VESTLAND MIRA,-1715940720,TOTAL,80012068,ELGIN,66057637,3,0,67
160,VESTLAND MIRA,-1715940720,REPSOL,-1881188397,BUCHAN,1970090533,3,1,41
161,VESTLAND MIRA,-1715940720,SHELL,78865936,GANNET E,-949074898,3,1,21
162,BOURBON MONSOON,-376771394,ENQUEST,-876275271,KITTIWAKE,-28175409,6,0,35
163,BOURBON MONSOON,-376771394,REPSOL,-1881188397,HANNAY,2123728497,6,1,44
164,BOURBON MONSOON,-376771394,NEXEN,74177002,GOLDEN EAGLE,1429227533,6,1,46
165,BOURBON MONSOON,-376771394,BP,2126,MADOES,-2028389875,6,1,66
166,BOURBON MONSOON,-376771394,BP,2126,MIRREN,-2020581755,6,1,65
167,BOURBON MONSOON,-376771394,BP,2126,MARNOCK-SKUA (cond),-1044193739,6,1,6
168,SKANDI CAPTAIN,-537194322,REPSOL,-1881188397,TWEEDSMUIR,1171872259,4,0,43
169,SKANDI CAPTAIN,-537194322,REPSOL,-1881188397,CARNOUSTIE,-2071798339,4,0,10
170,SKANDI CAPTAIN,-537194322,NEXEN,74177002,BUZZARD,965041792,4,1,47
171,SKANDI CAPTAIN,-537194322,SHELL,78865936,GANNET C,-949074900,4,1,20
172,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,SHAW,2543947,5,0,9
173,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,BRECHIN,859081663,5,0,7
174,VESTLAND CETUS,-1663906517,BP,2126,MONAN,73541657,5,1,64
175,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET G,-949074896,5,1,17
176,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET D,-949074899,5,1,16
177,SKANDI CAPTAIN,-537194322,SHELL,78865936,GANNET C,-949074900,2,0,20
178,SKANDI CAPTAIN,-537194322,SHELL,78865936,SCOTER (oil),-1442538815,2,0,1
179,VESTLAND MIRA,-1715940720,ENQUEST,-876275271,CRATHES,1743397588,4,0,37
180,VESTLAND MIRA,-1715940720,REPSOL,-1881188397,CARNOUSTIE,-2071798339,4,1,10
181,VESTLAND MIRA,-1715940720,REPSOL,-1881188397,ARKWRIGHT,68113087,4,1,8
182,VESTLAND MIRA,-1715940720,BP,2126,MIRREN,-2020581755,4,1,65
183,BOURBON MONSOON,-376771394,ENQUEST,-876275271,KITTIWAKE,-28175409,3,0,35
184,BOURBON MONSOON,-376771394,REPSOL,-1881188397,TWEEDSMUIR SOUTH,-1980599984,3,1,42
185,BOURBON MONSOON,-376771394,TOTAL,80012068,ELGIN,66057637,3,1,67
186,BOURBON MONSOON,-376771394,REPSOL,-1881188397,BUCHAN,1970090533,3,0,41
187,BOURBON MONSOON,-376771394,REPSOL,-1881188397,ARBROATH,-952916089,3,0,11
188,BOURBON MONSOON,-376771394,TOTAL,80012068,ELGIN,66057637,3,1,67
189,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,TWEEDSMUIR,1171872259,6,0,43
190,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,SHAW,2543947,6,0,9
191,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,HANNAY,2123728497,6,0,44
192,VESTLAND CETUS,-1663906517,NEXEN,74177002,BUZZARD,965041792,6,1,47
193,VESTLAND CETUS,-1663906517,NEXEN,74177002,ETTRICK,-701815836,6,1,45
194,VESTLAND CETUS,-1663906517,BP,2126,MADOES,-2028389875,6,1,66
195,SKANDI RONA,-1354178746,REPSOL,-1881188397,BRECHIN,859081663,3,0,7
196,SKANDI RONA,-1354178746,BP,2126,MARNOCK-SKUA (cond),-1044193739,3,1,6
197,SKANDI RONA,-1354178746,SHELL,78865936,GANNET C,-949074900,3,1,20
198,SKANDI CAPTAIN,-537194322,REPSOL,-1881188397,GODWIN,2107739616,2,0,14
199,SKANDI CAPTAIN,-537194322,SHELL,78865936,SCOTER (oil),-1442538815,2,1,1
200,SKANDI CAPTAIN,-537194322,REPSOL,-1881188397,GODWIN,2107739616,2,0,14
201,SKANDI CAPTAIN,-537194322,NEXEN,74177002,GOLDEN EAGLE,1429227533,2,1,46
202,VESTLAND MIRA,-1715940720,BP,2126,MIRREN,-2020581755,1,0,65
203,SKANDI BARRA,954942860,BP,2126,MONAN,73541657,2,0,64
204,SKANDI BARRA,954942860,SHELL,78865936,GANNET G,-949074896,2,1,17
205,SKANDI BARRA,954942860,SHELL,78865936,GANNET E,-949074898,4,0,21
206,SKANDI BARRA,954942860,SHELL,78865936,GANNET G,-949074896,4,0,17
207,SKANDI BARRA,954942860,SHELL,78865936,GANNET D,-949074899,4,0,16
208,SKANDI BARRA,954942860,SHELL,78865936,GANNET A,-949074902,4,0,18
209,SKANDI RONA,-1354178746,SHELL,78865936,GANNET C,-949074900,1,0,20
210,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET A,-949074902,1,0,18
211,BOURBON MONSOON,-376771394,TOTAL,80012068,ELGIN,66057637,1,0,67
212,SKANDI RONA,-1354178746,ENQUEST,-876275271,CRATHES,1743397588,6,0,37
213,SKANDI RONA,-1354178746,REPSOL,-1881188397,TWEEDSMUIR,1171872259,6,1,43
214,SKANDI RONA,-1354178746,BP,2126,MIRREN,-2020581755,6,1,65
215,SKANDI RONA,-1354178746,BP,2126,MONAN,73541657,6,1,64
216,SKANDI RONA,-1354178746,SHELL,78865936,GANNET E,-949074898,6,1,21
217,SKANDI RONA,-1354178746,SHELL,78865936,GANNET G,-949074896,6,1,17
218,SKANDI RONA,-1354178746,ENQUEST,-876275271,KITTIWAKE,-28175409,1,0,35
219,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,SHAW,2543947,5,0,9
220,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,CARNOUSTIE,-2071798339,5,0,10
221,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,HANNAY,2123728497,5,0,44
222,VESTLAND CETUS,-1663906517,REPSOL,-1881188397,TWEEDSMUIR SOUTH,-1980599984,5,0,42
223,VESTLAND CETUS,-1663906517,NEXEN,74177002,BUZZARD,965041792,5,1,47
224,BOURBON MONSOON,-376771394,REPSOL,-1881188397,BRECHIN,859081663,5,0,7
225,BOURBON MONSOON,-376771394,REPSOL,-1881188397,ARKWRIGHT,68113087,5,0,8
226,BOURBON MONSOON,-376771394,REPSOL,-1881188397,GODWIN,2107739616,5,0,14
227,BOURBON MONSOON,-376771394,SHELL,78865936,GANNET C,-949074900,5,1,20
228,BOURBON MONSOON,-376771394,TOTAL,80012068,ELGIN,66057637,5,1,67
229,VESTLAND CETUS,-1663906517,NEXEN,74177002,BUZZARD,965041792,7,0,47
230,VESTLAND CETUS,-1663906517,NEXEN,74177002,GOLDEN EAGLE,1429227533,7,0,46
231,VESTLAND CETUS,-1663906517,NEXEN,74177002,ETTRICK,-701815836,7,0,45
232,VESTLAND CETUS,-1663906517,BP,2126,MADOES,-2028389875,7,1,66
233,VESTLAND CETUS,-1663906517,BP,2126,MARNOCK-SKUA (cond),-1044193739,7,1,6
234,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET D,-949074899,7,1,16
235,VESTLAND CETUS,-1663906517,SHELL,78865936,GANNET A,-949074902,7,1,18
236,BOURBON MONSOON,-376771394,ENQUEST,-876275271,CRATHES,1743397588,5,0,37
237,BOURBON MONSOON,-376771394,ENQUEST,-876275271,KITTIWAKE,-28175409,5,0,35
238,BOURBON MONSOON,-376771394,REPSOL,-1881188397,BUCHAN,1970090533,5,1,41
239,BOURBON MONSOON,-376771394,REPSOL,-1881188397,SHAW,2543947,5,1,9
240,BOURBON MONSOON,-376771394,REPSOL,-1881188397,HANNAY,2123728497,5,1,44
241,BOURBON MONSOON,-376771394,ENQUEST,-876275271,KITTIWAKE,-28175409,1,0,35
242,SKANDI CAPTAIN,-537194322,REPSOL,-1881188397,TWEEDSMUIR,1171872259,5,0,43
243,SKANDI CAPTAIN,-537194322,REPSOL,-1881188397,ARBROATH,-952916089,5,0,11
244,SKANDI CAPTAIN,-537194322,REPSOL,-1881188397,TWEEDSMUIR SOUTH,-1980599984,5,0,42
245,SKANDI CAPTAIN,-537194322,SHELL,78865936,HERON,68630420,5,1,3
246,SKANDI CAPTAIN,-537194322,SHELL,78865936,SCOTER (oil),-1442538815,5,1,1
